x	y	veg	x_albers	y_albers
-82.25	73.25	1	677943	5276073
-81.75	73.25	1	702414	5279704
-79.75	73.25	1	800095	5295515
-79.25	73.25	1	824462	5299789
-78.75	73.25	1	848806	5304191
-78.25	73.25	1	873126	5308721
-77.75	73.25	1	897422	5313378
-77.25	73.25	1	921694	5318164
-55.25	73.25	1	1954983	5652631
-54.75	73.25	1	1977455	5662976
-54.25	73.25	1	1999872	5673439
-53.75	73.25	1	2022234	5684020
-53.25	73.25	1	2044540	5694718
-52.75	73.25	1	2066789	5705534
-52.25	73.25	1	2088981	5716466
-124.75	72.75	1	-1411803	5405465
-124.25	72.75	1	-1387984	5398100
-123.75	72.75	1	-1364126	5390860
-123.25	72.75	1	-1340231	5383746
-122.75	72.75	1	-1316299	5376757
-122.25	72.75	1	-1292331	5369895
-121.75	72.75	1	-1268326	5363159
-121.25	72.75	1	-1244287	5356549
-120.75	72.75	1	-1220213	5350066
-120.25	72.75	1	-1196105	5343709
-119.75	72.75	1	-1171964	5337480
-119.25	72.75	1	-1147791	5331377
-117.25	72.75	1	-1050787	5308241
-116.75	72.75	1	-1026462	5302777
-116.25	72.75	1	-1002108	5297440
-115.75	72.75	1	-977727	5292232
-115.25	72.75	1	-953318	5287152
-114.75	72.75	1	-928883	5282201
-113.25	72.75	1	-855426	5268119
-112.75	72.75	1	-830893	5263682
-112.25	72.75	1	-806336	5259375
-110.25	72.75	1	-707892	5243441
-109.75	72.75	1	-683231	5239782
-107.75	72.75	1	-584402	5226442
-107.25	72.75	1	-559653	5223433
-106.75	72.75	1	-534888	5220553
-106.25	72.75	1	-510108	5217804
-105.75	72.75	1	-485315	5215186
-102.25	72.75	1	-311421	5200512
-101.75	72.75	1	-286539	5198939
-100.25	72.75	1	-211848	5195006
-99.75	72.75	1	-186939	5193957
-99.25	72.75	1	-162024	5193039
-98.75	72.75	1	-137105	5192252
-98.25	72.75	1	-112182	5191596
-97.75	72.75	1	-87256	5191072
-97.25	72.75	1	-62327	5190678
-95.25	72.75	1	37397	5190416
-94.25	72.75	1	87256	5191072
-93.75	72.75	1	112182	5191596
-89.25	72.75	1	336294	5202216
-88.75	72.75	1	361158	5204051
-88.25	72.75	1	386012	5206017
-87.75	72.75	1	410856	5208113
-87.25	72.75	1	435688	5210340
-86.75	72.75	1	460508	5212697
-85.25	72.75	1	534888	5220553
-84.75	72.75	1	559653	5223433
-84.25	72.75	1	584402	5226442
-83.75	72.75	1	609135	5229582
-83.25	72.75	1	633852	5232852
-82.75	72.75	1	658550	5236252
-82.25	72.75	1	683231	5239782
-81.75	72.75	1	707892	5243441
-81.25	72.75	1	732534	5247230
-80.75	72.75	1	757156	5251149
-54.75	72.75	1	1992879	5629703
-54.25	72.75	1	2015471	5640247
-53.75	72.75	1	2038007	5650911
-53.25	72.75	1	2060487	5661692
-52.75	72.75	1	2082910	5672592
-52.25	72.75	1	2105275	5683610
-125.25	72.25	1	-1446920	5377291
-124.75	72.25	1	-1422952	5369741
-124.25	72.25	1	-1398945	5362318
-123.75	72.25	1	-1374900	5355021
-123.25	72.25	1	-1350816	5347850
-122.75	72.25	1	-1326695	5340806
-122.25	72.25	1	-1302537	5333890
-121.75	72.25	1	-1278343	5327100
-121.25	72.25	1	-1254114	5320438
-120.75	72.25	1	-1229850	5313904
-120.25	72.25	1	-1205552	5307497
-118.25	72.25	1	-1108032	5283151
-117.75	72.25	1	-1083574	5277386
-117.25	72.25	1	-1059086	5271749
-116.75	72.25	1	-1034568	5266242
-116.25	72.25	1	-1010022	5260863
-115.75	72.25	1	-985448	5255613
-115.25	72.25	1	-960847	5250493
-114.75	72.25	1	-936219	5245503
-114.25	72.25	1	-911565	5240642
-113.75	72.25	1	-886886	5235911
-113.25	72.25	1	-862182	5231310
-112.75	72.25	1	-837455	5226838
-112.25	72.25	1	-812704	5222497
-111.75	72.25	1	-787931	5218287
-111.25	72.25	1	-763136	5214206
-110.75	72.25	1	-738319	5210257
-110.25	72.25	1	-713483	5206437
-109.75	72.25	1	-688627	5202749
-109.25	72.25	1	-663751	5199191
-108.75	72.25	1	-638857	5195764
-107.25	72.25	1	-564073	5186271
-106.75	72.25	1	-539112	5183369
-106.25	72.25	1	-514137	5180598
-105.75	72.25	1	-489148	5177959
-105.25	72.25	1	-464144	5175451
-100.75	72.25	1	-238622	5158809
-100.25	72.25	1	-213521	5157620
-99.75	72.25	1	-188415	5156562
-99.25	72.25	1	-163304	5155637
-98.75	72.25	1	-138188	5154844
-98.25	72.25	1	-113068	5154183
-97.75	72.25	1	-87945	5153654
-97.25	72.25	1	-62820	5153257
-96.75	72.25	1	-37692	5152993
-94.75	72.25	1	62820	5153257
-94.25	72.25	1	87945	5153654
-89.75	72.25	1	313880	5163169
-89.25	72.25	1	338950	5164887
-88.75	72.25	1	364011	5166736
-88.25	72.25	1	389061	5168717
-87.75	72.25	1	414100	5170830
-87.25	72.25	1	439129	5173075
-86.75	72.25	1	464144	5175451
-85.25	72.25	1	539112	5183369
-84.75	72.25	1	564073	5186271
-84.25	72.25	1	589017	5189304
-83.75	72.25	1	613946	5192469
-83.25	72.25	1	638857	5195764
-82.75	72.25	1	663751	5199191
-82.25	72.25	1	688627	5202749
-81.75	72.25	1	713483	5206437
-81.25	72.25	1	738319	5210257
-79.25	72.25	1	837455	5226838
-78.25	72.25	1	886886	5235911
-77.75	72.25	1	911565	5240642
-77.25	72.25	1	936219	5245503
-76.75	72.25	1	960847	5250493
-76.25	72.25	1	985448	5255613
-75.75	72.25	1	1010022	5260863
-54.75	72.25	1	2008618	5595749
-54.25	72.25	1	2031388	5606377
-53.75	72.25	1	2054102	5617125
-53.25	72.25	1	2076760	5627992
-52.75	72.25	1	2099359	5638978
-52.25	72.25	1	2121901	5650082
-124.25	71.75	1	-1410120	5325838
-123.75	71.75	1	-1385883	5318483
-123.25	71.75	1	-1361606	5311255
-122.75	71.75	1	-1337293	5304155
-122.25	71.75	1	-1312942	5297184
-121.75	71.75	1	-1288555	5290340
-121.25	71.75	1	-1264132	5283625
-120.75	71.75	1	-1239674	5277038
-118.75	71.75	1	-1141506	5251981
-118.25	71.75	1	-1116883	5246040
-117.75	71.75	1	-1092230	5240228
-117.25	71.75	1	-1067546	5234547
-116.75	71.75	1	-1042833	5228995
-116.25	71.75	1	-1018091	5223573
-115.75	71.75	1	-993320	5218282
-115.25	71.75	1	-968522	5213121
-114.75	71.75	1	-943698	5208091
-114.25	71.75	1	-918847	5203191
-113.75	71.75	1	-893970	5198422
-113.25	71.75	1	-869069	5193784
-112.75	71.75	1	-844144	5189277
-112.25	71.75	1	-819196	5184901
-111.75	71.75	1	-794225	5180657
-111.25	71.75	1	-769232	5176544
-110.75	71.75	1	-744217	5172563
-110.25	71.75	1	-719182	5168713
-109.75	71.75	1	-694127	5164995
-109.25	71.75	1	-669053	5161409
-108.75	71.75	1	-643961	5157955
-107.25	71.75	1	-568579	5148385
-106.75	71.75	1	-543419	5145460
-106.25	71.75	1	-518244	5142667
-105.75	71.75	1	-493055	5140007
-105.25	71.75	1	-467852	5137479
-99.25	71.75	1	-164608	5117507
-98.75	71.75	1	-139292	5116707
-98.25	71.75	1	-113971	5116041
-97.75	71.75	1	-88647	5115508
-97.25	71.75	1	-63321	5115108
-95.25	71.75	1	37994	5114842
-94.75	71.75	1	63321	5115108
-89.75	71.75	1	316388	5125099
-89.25	71.75	1	341658	5126831
-88.75	71.75	1	366918	5128695
-88.25	71.75	1	392169	5130691
-87.75	71.75	1	417408	5132821
-87.25	71.75	1	442636	5135084
-86.75	71.75	1	467852	5137479
-86.25	71.75	1	493055	5140007
-85.25	71.75	1	543419	5145460
-84.75	71.75	1	568579	5148385
-84.25	71.75	1	593723	5151443
-83.75	71.75	1	618850	5154633
-83.25	71.75	1	643961	5157955
-82.75	71.75	1	669053	5161409
-82.25	71.75	1	694127	5164995
-81.75	71.75	1	719182	5168713
-81.25	71.75	1	744217	5172563
-80.75	71.75	1	769232	5176544
-80.25	71.75	1	794225	5180657
-79.75	71.75	1	819196	5184901
-79.25	71.75	1	844144	5189277
-78.75	71.75	1	869069	5193784
-78.25	71.75	1	893970	5198422
-77.75	71.75	1	918847	5203191
-77.25	71.75	1	943698	5208091
-76.75	71.75	1	968522	5213121
-76.25	71.75	1	993320	5218282
-75.75	71.75	1	1018091	5223573
-75.25	71.75	1	1042833	5228995
-74.75	71.75	1	1067546	5234547
-55.25	71.75	1	2001655	5550543
-54.75	71.75	1	2024663	5561135
-54.25	71.75	1	2047615	5571848
-52.25	71.75	1	2138851	5615902
-179.75	71.25	1	-3744405	6841531
-179.25	71.25	1	-3728109	6821874
-178.75	71.25	1	-3711710	6802302
-178.25	71.25	1	-3695209	6782817
-123.25	71.25	1	-1372597	5273981
-122.75	71.25	1	-1348087	5266824
-116.25	71.25	1	-1026309	5185591
-115.75	71.25	1	-1001338	5180257
-115.25	71.25	1	-976340	5175055
-114.75	71.25	1	-951315	5169984
-114.25	71.25	1	-926264	5165044
-113.75	71.25	1	-901187	5160237
-113.25	71.25	1	-876085	5155561
-112.75	71.25	1	-850958	5151018
-112.25	71.25	1	-825809	5146607
-111.75	71.25	1	-800636	5142329
-111.25	71.25	1	-775441	5138182
-110.75	71.25	1	-750225	5134169
-110.25	71.25	1	-724988	5130288
-109.75	71.25	1	-699731	5126540
-109.25	71.25	1	-674454	5122925
-108.75	71.25	1	-649159	5119443
-108.25	71.25	1	-623846	5116094
-107.75	71.25	1	-598515	5112879
-107.25	71.25	1	-573168	5109796
-106.75	71.25	1	-547805	5106847
-106.25	71.25	1	-522427	5104032
-105.75	71.25	1	-497035	5101350
-105.25	71.25	1	-471629	5098802
-104.75	71.25	1	-446209	5096387
-96.25	71.25	1	-12767	5075848
-95.75	71.25	1	12767	5075848
-95.25	71.25	1	38300	5075982
-94.75	71.25	1	63833	5076251
-94.25	71.25	1	89363	5076654
-93.75	71.25	1	114891	5077191
-93.25	71.25	1	140416	5077863
-87.75	71.25	1	420778	5094107
-87.25	71.25	1	446209	5096387
-86.75	71.25	1	471629	5098802
-86.25	71.25	1	497035	5101350
-85.75	71.25	1	522427	5104032
-85.25	71.25	1	547805	5106847
-84.75	71.25	1	573168	5109796
-84.25	71.25	1	598515	5112879
-83.75	71.25	1	623846	5116094
-83.25	71.25	1	649159	5119443
-82.75	71.25	1	674454	5122925
-82.25	71.25	1	699731	5126540
-81.75	71.25	1	724988	5130288
-81.25	71.25	1	750225	5134169
-80.75	71.25	1	775441	5138182
-80.25	71.25	1	800636	5142329
-79.75	71.25	1	825809	5146607
-79.25	71.25	1	850958	5151018
-78.75	71.25	1	876085	5155561
-78.25	71.25	1	901187	5160237
-77.75	71.25	1	926264	5165044
-77.25	71.25	1	951315	5169984
-76.75	71.25	1	976340	5175055
-76.25	71.25	1	1001338	5180257
-75.75	71.25	1	1026309	5185591
-75.25	71.25	1	1051251	5191057
-74.75	71.25	1	1076163	5196653
-74.25	71.25	1	1101046	5202381
-73.75	71.25	1	1125899	5208239
-73.25	71.25	1	1150720	5214228
-72.75	71.25	1	1175510	5220348
-72.25	71.25	1	1200267	5226597
-71.75	71.25	1	1224991	5232977
-159.25	70.75	1	-3021201	6080506
-157.75	70.75	1	-2960084	6033301
-157.25	70.75	1	-2939547	6017781
-156.75	70.75	1	-2918929	6002369
-156.25	70.75	1	-2898229	5987066
-154.75	70.75	1	-2835653	5941814
-117.75	70.75	1	-1110019	5163863
-117.25	70.75	1	-1084933	5158088
-116.75	70.75	1	-1059818	5152446
-116.25	70.75	1	-1034672	5146936
-115.75	70.75	1	-1009498	5141559
-115.25	70.75	1	-984297	5136314
-114.75	70.75	1	-959068	5131201
-114.25	70.75	1	-933812	5126222
-113.75	70.75	1	-908531	5121375
-113.25	70.75	1	-883224	5116662
-112.75	70.75	1	-857893	5112082
-112.25	70.75	1	-832538	5107635
-111.75	70.75	1	-807160	5103321
-111.25	70.75	1	-781760	5099141
-110.75	70.75	1	-756339	5095095
-110.25	70.75	1	-730896	5091183
-109.75	70.75	1	-705433	5087404
-109.25	70.75	1	-679950	5083760
-108.75	70.75	1	-654449	5080249
-108.25	70.75	1	-628930	5076873
-107.75	70.75	1	-603393	5073631
-107.25	70.75	1	-577839	5070524
-106.75	70.75	1	-552270	5067551
-106.25	70.75	1	-526685	5064712
-105.75	70.75	1	-501085	5062009
-105.25	70.75	1	-475472	5059440
-104.75	70.75	1	-449846	5057006
-104.25	70.75	1	-424207	5054706
-96.25	70.75	1	-12871	5036298
-95.75	70.75	1	12871	5036298
-95.25	70.75	1	38612	5036434
-94.75	70.75	1	64353	5036705
-94.25	70.75	1	90091	5037111
-93.75	70.75	1	115827	5037653
-93.25	70.75	1	141560	5038330
-92.75	70.75	1	167289	5039142
-88.75	70.75	1	372894	5050512
-88.25	70.75	1	398556	5052542
-87.75	70.75	1	424207	5054706
-87.25	70.75	1	449846	5057006
-86.75	70.75	1	475472	5059440
-86.25	70.75	1	501085	5062009
-85.75	70.75	1	526685	5064712
-85.25	70.75	1	552270	5067551
-84.75	70.75	1	577839	5070524
-84.25	70.75	1	603393	5073631
-83.75	70.75	1	628930	5076873
-83.25	70.75	1	654449	5080249
-82.75	70.75	1	679950	5083760
-82.25	70.75	1	705433	5087404
-81.75	70.75	1	730896	5091183
-81.25	70.75	1	756339	5095095
-80.75	70.75	1	781760	5099141
-80.25	70.75	1	807160	5103321
-79.75	70.75	1	832538	5107635
-79.25	70.75	1	857893	5112082
-78.75	70.75	1	883224	5116662
-78.25	70.75	1	908531	5121375
-77.75	70.75	1	933812	5126222
-77.25	70.75	1	959068	5131201
-76.75	70.75	1	984297	5136314
-76.25	70.75	1	1009498	5141559
-75.75	70.75	1	1034672	5146936
-75.25	70.75	1	1059818	5152446
-74.75	70.75	1	1084933	5158088
-74.25	70.75	1	1110019	5163863
-73.75	70.75	1	1135074	5169769
-73.25	70.75	1	1160098	5175806
-72.75	70.75	1	1185090	5181976
-72.25	70.75	1	1210048	5188277
-71.75	70.75	1	1234974	5194709
-71.25	70.75	1	1259865	5201272
-70.75	70.75	1	1284721	5207966
-160.75	70.25	1	-3106897	6097432
-160.25	70.25	1	-3086695	6081138
-159.75	70.25	1	-3066408	6064952
-159.25	70.25	1	-3046036	6048872
-158.75	70.25	1	-3025579	6032899
-158.25	70.25	1	-3005039	6017035
-157.75	70.25	1	-2984416	6001279
-157.25	70.25	1	-2963710	5985631
-156.75	70.25	1	-2942922	5970093
-156.25	70.25	1	-2922053	5954664
-155.75	70.25	1	-2901103	5939345
-155.25	70.25	1	-2880072	5924137
-154.75	70.25	1	-2858962	5909039
-154.25	70.25	1	-2837772	5894053
-153.75	70.25	1	-2816504	5879179
-153.25	70.25	1	-2795158	5864416
-152.75	70.25	1	-2773735	5849766
-152.25	70.25	1	-2752235	5835229
-151.75	70.25	1	-2730659	5820806
-151.25	70.25	1	-2709007	5806496
-150.75	70.25	1	-2687280	5792300
-150.25	70.25	1	-2665479	5778219
-149.75	70.25	1	-2643604	5764252
-149.25	70.25	1	-2621655	5750401
-148.75	70.25	1	-2599635	5736666
-127.75	70.25	1	-1617554	5268813
-113.25	70.25	1	-890484	5077105
-112.25	70.25	1	-839382	5068003
-111.75	70.25	1	-813795	5063654
-111.25	70.25	1	-788186	5059440
-110.75	70.25	1	-762556	5055360
-110.25	70.25	1	-736904	5051416
-109.75	70.25	1	-711232	5047606
-109.25	70.25	1	-685540	5043932
-108.75	70.25	1	-659829	5040393
-108.25	70.25	1	-634099	5036989
-107.75	70.25	1	-608353	5033720
-107.25	70.25	1	-582589	5030587
-106.75	70.25	1	-556809	5027590
-106.25	70.25	1	-531014	5024728
-105.75	70.25	1	-505204	5022002
-105.25	70.25	1	-479381	5019412
-104.75	70.25	1	-453543	5016958
-104.25	70.25	1	-427694	5014640
-103.75	70.25	1	-401832	5012457
-103.25	70.25	1	-375960	5010411
-102.75	70.25	1	-350077	5008501
-102.25	70.25	1	-324184	5006728
-96.25	70.25	1	-12977	4996081
-95.75	70.25	1	12977	4996081
-95.25	70.25	1	38930	4996217
-94.75	70.25	1	64882	4996490
-94.25	70.25	1	90832	4996900
-93.75	70.25	1	116779	4997446
-93.25	70.25	1	142724	4998129
-92.75	70.25	1	168664	4998948
-92.25	70.25	1	194600	4999903
-86.25	70.25	1	505204	5022002
-85.75	70.25	1	531014	5024728
-85.25	70.25	1	556809	5027590
-84.75	70.25	1	582589	5030587
-84.25	70.25	1	608353	5033720
-83.75	70.25	1	634099	5036989
-83.25	70.25	1	659829	5040393
-82.75	70.25	1	685540	5043932
-82.25	70.25	1	711232	5047606
-81.75	70.25	1	736904	5051416
-81.25	70.25	1	762556	5055360
-80.75	70.25	1	788186	5059440
-80.25	70.25	1	813795	5063654
-79.75	70.25	1	839382	5068003
-79.25	70.25	1	864945	5072487
-77.75	70.25	1	941488	5086743
-77.25	70.25	1	966951	5091764
-76.75	70.25	1	992388	5096918
-76.25	70.25	1	1017797	5102206
-75.75	70.25	1	1043177	5107628
-75.25	70.25	1	1068529	5113183
-74.75	70.25	1	1093852	5118872
-74.25	70.25	1	1119144	5124693
-73.75	70.25	1	1144405	5130648
-73.25	70.25	1	1169634	5136735
-72.75	70.25	1	1194831	5142955
-72.25	70.25	1	1219995	5149308
-71.75	70.25	1	1245125	5155793
-71.25	70.25	1	1270221	5162410
-70.75	70.25	1	1295281	5169159
-70.25	70.25	1	1320306	5176040
-69.75	70.25	1	1345294	5183052
-69.25	70.25	1	1370245	5190196
-54.25	70.25	1	2098071	5464484
-53.75	70.25	1	2121531	5475585
-52.25	70.25	1	2191555	5509624
-162.75	69.75	1	-3213240	6132467
-162.25	69.75	1	-3193221	6115613
-161.75	69.75	1	-3173114	6098866
-161.25	69.75	1	-3152919	6082224
-160.75	69.75	1	-3132636	6065689
-160.25	69.75	1	-3112267	6049261
-159.75	69.75	1	-3091812	6032940
-159.25	69.75	1	-3071271	6016727
-158.75	69.75	1	-3050645	6000622
-158.25	69.75	1	-3029935	5984626
-157.75	69.75	1	-3009141	5968739
-157.25	69.75	1	-2988264	5952962
-156.75	69.75	1	-2967304	5937295
-156.25	69.75	1	-2946261	5921738
-155.75	69.75	1	-2925137	5906293
-155.25	69.75	1	-2903933	5890958
-154.75	69.75	1	-2882647	5875736
-154.25	69.75	1	-2861282	5860625
-153.75	69.75	1	-2839838	5845628
-153.25	69.75	1	-2818315	5830743
-152.75	69.75	1	-2796715	5815972
-152.25	69.75	1	-2775036	5801314
-151.75	69.75	1	-2753281	5786771
-151.25	69.75	1	-2731450	5772343
-150.75	69.75	1	-2709543	5758029
-150.25	69.75	1	-2687561	5743831
-149.75	69.75	1	-2665505	5729749
-149.25	69.75	1	-2643375	5715783
-148.75	69.75	1	-2621172	5701934
-148.25	69.75	1	-2598896	5688202
-147.75	69.75	1	-2576548	5674587
-147.25	69.75	1	-2554129	5661090
-146.75	69.75	1	-2531639	5647711
-146.25	69.75	1	-2509080	5634450
-145.75	69.75	1	-2486450	5621309
-145.25	69.75	1	-2463752	5608286
-144.75	69.75	1	-2440986	5595384
-144.25	69.75	1	-2418152	5582601
-143.75	69.75	1	-2395251	5569938
-143.25	69.75	1	-2372284	5557397
-142.75	69.75	1	-2349251	5544976
-142.25	69.75	1	-2326153	5532676
-128.25	69.75	1	-1655654	5238851
-127.75	69.75	1	-1630955	5230205
-127.25	69.75	1	-1606211	5221689
-126.75	69.75	1	-1581423	5213304
-124.75	69.75	1	-1481838	5181069
-122.75	69.75	1	-1381597	5150937
-122.25	69.75	1	-1356439	5143734
-121.75	69.75	1	-1331244	5136664
-116.75	69.75	1	-1077382	5073286
-116.25	69.75	1	-1051820	5067685
-115.75	69.75	1	-1026229	5062218
-115.25	69.75	1	-1000609	5056886
-114.75	69.75	1	-974962	5051689
-114.25	69.75	1	-949288	5046627
-113.75	69.75	1	-923588	5041700
-113.25	69.75	1	-897862	5036909
-112.75	69.75	1	-872111	5032252
-112.25	69.75	1	-846336	5027732
-111.75	69.75	1	-820537	5023347
-111.25	69.75	1	-794716	5019098
-110.75	69.75	1	-768873	5014984
-110.25	69.75	1	-743009	5011007
-109.75	69.75	1	-717124	5007166
-109.25	69.75	1	-691219	5003461
-108.75	69.75	1	-665295	4999893
-108.25	69.75	1	-639353	4996460
-107.75	69.75	1	-613393	4993165
-107.25	69.75	1	-587416	4990006
-106.75	69.75	1	-561422	4986984
-106.25	69.75	1	-535413	4984098
-105.75	69.75	1	-509390	4981350
-105.25	69.75	1	-483352	4978738
-104.75	69.75	1	-457301	4976264
-104.25	69.75	1	-431237	4973926
-103.75	69.75	1	-405161	4971726
-103.25	69.75	1	-379074	4969663
-102.75	69.75	1	-352977	4967737
-95.25	69.75	1	39252	4955351
-94.75	69.75	1	65419	4955627
-94.25	69.75	1	91584	4956040
-93.75	69.75	1	117747	4956590
-93.25	69.75	1	143906	4957279
-92.75	69.75	1	170062	4958105
-85.25	69.75	1	561422	4986984
-84.75	69.75	1	587416	4990006
-84.25	69.75	1	613393	4993165
-83.75	69.75	1	639353	4996460
-76.75	69.75	1	1000609	5056886
-76.25	69.75	1	1026229	5062218
-75.75	69.75	1	1051820	5067685
-75.25	69.75	1	1077382	5073286
-74.75	69.75	1	1102914	5079022
-74.25	69.75	1	1128415	5084892
-73.75	69.75	1	1153886	5090896
-73.25	69.75	1	1179324	5097034
-72.75	69.75	1	1204730	5103305
-72.25	69.75	1	1230102	5109710
-71.75	69.75	1	1255441	5116249
-71.25	69.75	1	1280744	5122921
-70.75	69.75	1	1306012	5129726
-70.25	69.75	1	1331244	5136664
-69.75	69.75	1	1356439	5143734
-69.25	69.75	1	1381597	5150937
-68.75	69.75	1	1406716	5158272
-68.25	69.75	1	1431797	5165739
-67.75	69.75	1	1456838	5173338
-54.25	69.75	1	2115453	5427498
-53.75	69.75	1	2139107	5438690
-53.25	69.75	1	2162702	5450007
-52.75	69.75	1	2186237	5461447
-162.75	69.25	1	-3240049	6100792
-162.25	69.25	1	-3219863	6083798
-161.75	69.25	1	-3199588	6066910
-161.25	69.25	1	-3179224	6050130
-160.75	69.25	1	-3158773	6033457
-160.25	69.25	1	-3138234	6016891
-159.75	69.25	1	-3117608	6000434
-159.25	69.25	1	-3096896	5984086
-158.75	69.25	1	-3076098	5967847
-158.25	69.25	1	-3055215	5951717
-157.75	69.25	1	-3034247	5935698
-157.25	69.25	1	-3013196	5919789
-156.75	69.25	1	-2992061	5903992
-156.25	69.25	1	-2970843	5888305
-155.75	69.25	1	-2949543	5872731
-155.25	69.25	1	-2928161	5857268
-154.75	69.25	1	-2906698	5841919
-154.25	69.25	1	-2885155	5826682
-153.75	69.25	1	-2863532	5811559
-153.25	69.25	1	-2841829	5796551
-152.75	69.25	1	-2820048	5781656
-152.25	69.25	1	-2798189	5766876
-151.75	69.25	1	-2776253	5752212
-151.25	69.25	1	-2754239	5737663
-150.75	69.25	1	-2732150	5723230
-150.25	69.25	1	-2709984	5708914
-149.75	69.25	1	-2687744	5694714
-149.25	69.25	1	-2665429	5680632
-148.75	69.25	1	-2643041	5666667
-148.25	69.25	1	-2620579	5652820
-147.75	69.25	1	-2598045	5639092
-147.25	69.25	1	-2575439	5625482
-146.75	69.25	1	-2552762	5611991
-146.25	69.25	1	-2530014	5598620
-145.75	69.25	1	-2507195	5585369
-145.25	69.25	1	-2484308	5572238
-144.75	69.25	1	-2461352	5559228
-144.25	69.25	1	-2438327	5546338
-143.75	69.25	1	-2415235	5533570
-143.25	69.25	1	-2392077	5520924
-142.75	69.25	1	-2368852	5508399
-142.25	69.25	1	-2345561	5495997
-141.75	69.25	1	-2322206	5483718
-141.25	69.25	1	-2298786	5471562
-140.75	69.25	1	-2275303	5459529
-140.25	69.25	1	-2251756	5447620
-139.75	69.25	1	-2228147	5435834
-139.25	69.25	1	-2204477	5424174
-134.75	69.25	1	-1988777	5324876
-134.25	69.25	1	-1964526	5314476
-131.25	69.25	1	-1817903	5254769
-130.75	69.25	1	-1793285	5245270
-130.25	69.25	1	-1768618	5235899
-129.75	69.25	1	-1743902	5226659
-129.25	69.25	1	-1719138	5217549
-128.75	69.25	1	-1694326	5208569
-128.25	69.25	1	-1669468	5199720
-127.75	69.25	1	-1644563	5191002
-127.25	69.25	1	-1619612	5182415
-126.75	69.25	1	-1594617	5173960
-126.25	69.25	1	-1569578	5165636
-125.75	69.25	1	-1544495	5157444
-125.25	69.25	1	-1519369	5149384
-124.75	69.25	1	-1494201	5141456
-124.25	69.25	1	-1468992	5133661
-123.75	69.25	1	-1443743	5125998
-123.25	69.25	1	-1418453	5118469
-122.75	69.25	1	-1393124	5111073
-122.25	69.25	1	-1367757	5103810
-121.75	69.25	1	-1342351	5096680
-121.25	69.25	1	-1316909	5089685
-120.75	69.25	1	-1291430	5082823
-120.25	69.25	1	-1265915	5076095
-119.75	69.25	1	-1240365	5069502
-119.25	69.25	1	-1214781	5063044
-113.75	69.25	1	-931293	5000925
-113.25	69.25	1	-905353	4996093
-112.75	69.25	1	-879387	4991398
-112.25	69.25	1	-853397	4986840
-111.75	69.25	1	-827383	4982418
-111.25	69.25	1	-801347	4978133
-110.75	69.25	1	-775288	4973986
-110.25	69.25	1	-749208	4969975
-109.75	69.25	1	-723107	4966102
-109.25	69.25	1	-696986	4962366
-108.75	69.25	1	-670846	4958768
-108.25	69.25	1	-644687	4955307
-107.75	69.25	1	-618510	4951984
-107.25	69.25	1	-592317	4948799
-105.25	69.25	1	-487385	4937437
-104.75	69.25	1	-461116	4934942
-104.25	69.25	1	-434835	4932585
-103.75	69.25	1	-408542	4930367
-103.25	69.25	1	-382237	4928286
-102.75	69.25	1	-355922	4926344
-98.25	69.25	1	-118729	4915105
-97.75	69.25	1	-92348	4914549
-97.25	69.25	1	-65965	4914133
-96.75	69.25	1	-39580	4913855
-96.25	69.25	1	-13193	4913716
-93.75	69.25	1	118729	4915105
-93.25	69.25	1	145107	4915799
-92.75	69.25	1	171481	4916631
-92.25	69.25	1	197849	4917603
-91.75	69.25	1	224213	4918713
-91.25	69.25	1	250570	4919962
-90.75	69.25	1	276920	4921350
-85.25	69.25	1	566106	4945752
-84.75	69.25	1	592317	4948799
-84.25	69.25	1	618510	4951984
-83.75	69.25	1	644687	4955307
-83.25	69.25	1	670846	4958768
-82.75	69.25	1	696986	4962366
-82.25	69.25	1	723107	4966102
-81.75	69.25	1	749208	4969975
-75.25	69.25	1	1086371	5032774
-74.75	69.25	1	1112116	5038558
