genus	age_bin	north_america	south_america	eurasia	africa	australia
Vishnuictis	15	0	0	0	1	0
Vishnumeryx	0	0	0	1	0	0
Vishnuonyx	10	0	0	1	1	0
Vishnuonyx	15	0	0	2	0	0
Vishnuonyx	5	0	0	0	1	0
Viverra	0	0	0	10	2	0
Viverra	10	0	0	0	1	0
Viverra	15	0	0	2	0	0
Viverra	5	0	0	3	14	0
Viverrictis	10	0	0	5	0	0
Viverrictis	15	0	0	5	0	0
Viverricula	0	0	0	6	0	0
Vombatus	0	0	0	0	0	99
Vombatus	5	0	0	0	0	2
Vormela	0	0	0	6	0	0
Vormela	5	0	0	1	0	0
Vulcanisciurus	15	0	0	0	2	0
Vulcanisciurus	20	0	0	0	6	0
Vulpes	0	40	0	109	33	0
Vulpes	10	15	0	0	0	0
Vulpes	15	2	0	0	0	0
Vulpes	5	48	0	11	4	0
Waharoa	25	0	0	0	0	0
Waipatia	25	0	0	0	0	0
Wakaleo	10	0	0	0	0	2
Wakaleo	15	0	0	0	0	4
Wakiewakie	15	0	0	0	0	1
Walangania	15	0	0	0	13	0
Walangania	20	0	0	0	31	0
Wallabia	0	0	0	0	0	40
Wallabia	5	0	0	0	0	2
Warendja	0	0	0	0	0	4
Watutia	5	0	0	0	0	1
Wellsiana	0	0	0	0	1	0
Wellsiana	5	0	0	0	1	0
Werdelinus	5	0	0	0	1	0
Wilsonosorex	15	1	0	0	0	0
Wilsonosorex	20	8	0	0	0	0
Woodburnehyus	10	1	0	0	0	0
Woodoceras	30	1	0	0	0	0
Wrightohyus	15	1	0	0	0	0
Wrightohyus	25	1	0	0	0	0
Wushanomys	0	0	0	11	0	0
Wynyardia	25	0	0	0	0	1
Xenalopex	5	0	0	1	0	0
Xenastrapotherium	10	0	2	0	0	0
Xenastrapotherium	15	0	4	0	0	0
Xenictis	5	0	0	2	0	0
Xenochoerus	15	0	0	0	1	0
Xenochoerus	20	0	0	0	1	0
Xenocyon	0	3	0	19	0	0
Xenocyon	5	0	0	1	0	0
Xenohystrix	0	0	0	0	1	0
Xenohystrix	5	0	0	0	3	0
Xenohyus	20	0	0	18	0	0
Xenohyus	25	0	0	1	0	0
Xenopithecus	20	0	0	0	2	0
Xenorhinotherium	0	0	2	0	0	0
Xenosmilus	0	1	0	0	0	0
Xenosmilus	5	1	0	0	0	0
Xenuromys	0	0	0	0	0	6
Xerus	0	0	0	0	1	0
Xerus	5	0	0	0	4	0
Xiphiacetus	15	13	0	6	0	0
Xiphiacetus	20	2	0	0	0	0
Xotodon	10	0	1	0	0	0
Xotodon	5	0	1	0	0	0
Yalkaparidon	10	0	0	0	0	1
Yalkaparidon	15	0	0	0	0	1
Yangia	5	0	0	1	0	0
Yanshuella	10	0	0	2	0	0
Yanshuella	5	1	0	7	0	0
Yatkolamys	20	6	0	0	0	0
Yindirtemys	10	0	0	1	0	0
Yindirtemys	25	0	0	6	0	0
Youngofiber	15	0	0	3	0	0
Youngofiber	20	0	0	1	0	0
Ysengrinia	15	0	0	1	1	0
Ysengrinia	20	16	0	5	0	0
Ysengrinia	25	4	0	1	0	0
Yumaceras	10	13	0	0	0	0
Yumaceras	5	10	0	0	0	0
Yunnanochoerus	10	0	0	1	0	0
Yunnanotherium	10	0	0	1	0	0
Yunnanotherium	5	0	0	1	0	0
Yunomys	5	0	0	1	0	0
Yunoscaptor	10	0	0	6	0	0
Yunoscaptor	5	0	0	3	0	0
Zabrohyracus	15	1	0	0	0	0
Zaedyus	0	0	10	0	0	0
Zaglossus	0	0	0	0	0	20
Zaglossus	5	0	0	0	0	1
Zamolxifiber	5	0	0	4	0	0
Zapus	0	27	0	0	0	0
Zapus	5	10	0	0	0	0
Zaragocyon	20	0	0	1	0	0
Zarhinocetus	15	2	0	0	0	0
Zelceina	5	0	0	15	0	0
Zelotomys	0	0	0	0	4	0
Zelotomys	5	0	0	0	1	0
Zenkerella	20	0	0	0	2	0
Zephyreduncinus	5	0	0	0	3	0
Zetamys	30	2	0	0	0	0
Ziamys	20	11	0	0	0	0
Ziamys	25	1	0	0	0	0
Zignodelphis	20	0	0	1	0	0
Ziphiodelphis	20	0	0	1	0	0
Ziphiodelphis	25	0	0	1	0	0
Zodiolestes	15	1	0	0	0	0
Zodiolestes	20	1	0	0	0	0
Zodiolestes	25	3	0	0	0	0
Zramys	10	0	0	0	10	0
Zramys	5	0	0	0	1	0
Zygiocetus	5	0	0	1	0	0
Zygolestes	10	0	2	0	0	0
Zygolophodon	0	0	0	1	0	0
Zygolophodon	10	0	0	45	0	0
Zygolophodon	15	9	0	43	1	0
Zygolophodon	20	0	0	5	2	0
Zygolophodon	5	0	0	31	1	0
Zygomaturus	0	0	0	0	0	128
Zygomaturus	5	0	0	0	0	2
Zyzomys	0	0	0	0	0	9
